,spider_oid,spider_fststake,spider_lststake,spider_direction,spider_dist,spider_postdate,spider_ref,START_TIME,END_TIME,spider_status,fake_dist,fake_direction,event_type,reason,event_source,start_time,end_time,loc_name,cycle,begin_end,ref_point,ref_point_type,description,is_sure,speed,available,occupy,weather,city,link_info,id,"link_info(json格式[{""navids"":""id;id"";""directions"":""dir;dir""}","{""navids"":""id;id"";""directions"":""dir;dir""}])","额外信息(json格式[{""id-name-alias-dir"":""id;name;alias;dir"";""url"":""sogouurl""};{""id-name-alias-dir"":""id;name;alias;dir"";""url"":""sogouurl""}])"
69,153940,K24+900,K23+700,永泰东收费站-永泰葛岭收费站,120.0,2016-09-18 18:48:34,14,2016-09-18 18:47:07,,,,,,2,1:福建高速公路,1474195627000,0,S35|褔诏高速,,,"117.437 ,24.4598",4,S35线褔诏高速漳州段平和往漳州方向K24+900至K23+700处（过三平收费所约4公里）正在养护施工，占用主车道和紧急停车带，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153940,"[{""navids"":""14943129;14943121;14943118;14943119;14943101"";""directions"":""2;2;2;2;2""};{""navids"":""14943102;14943110;14943111;14943122"";""directions"":""2;2;2;2""}]","[{""id-name-alias-dir"":""14943119;福诏高速公路;S35;2"";""url"":""http://map.sogou.com/#c=13072854;2792350;16&tip=匹配点距离22.52368315779304;1.307285451918226E7;2792350.0796246487;事件点153940-S35|褔诏高速;1.3072599759711115E7;2792010.377843187""};{""id-name-alias-dir"":""14943110;福诏高速公路;S35;2"";""url"":""http://map.sogou.com/#c=13072861;2792319;16&tip=匹配点距离49.19658254569098;1.3072861817729907E7;2792319.7613249035;事件点153940-S35|褔诏高速;1.3072599759711115E7;2792010.377843187""}]",
70,153939,K74+700,K75+000,南靖丰田收费站-金山收费站,30.0,2016-09-18 17:00:16,14,2016-09-18 16:59:03,,,,,,2,1:福建高速公路,1474189143000,0,G76|厦蓉高速,,,"117.441 ,24.6702",4,G76线厦蓉高速漳州段漳州往龙岩方向K74+700至K75+000处（过南靖丰田收费所约2公里）正在养护施工，占用紧急停车带，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153939,"[{""navids"":""14666785;14666787"";""directions"":""2;3""};{""navids"":""669736;669738"";""directions"":""2;2""}]","[{""id-name-alias-dir"":""14666785;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13070399;2821424;16&tip=匹配点距离57.50874783343592;1.3070399930077448E7;2821424.216157269;事件点153939-G76|厦蓉高速;1.307304444836714E7;2817622.4380813623""};{""id-name-alias-dir"":""669736;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13073670;2816981;16&tip=匹配点距离574.2745183594545;1.3073670128961112E7;2816981.032527793;事件点153939-G76|厦蓉高速;1.307304444836714E7;2817622.4380813623""}]",
71,153929,K149,K144,龙门枢纽-龙岩收费站,5000.0,2016-09-18 12:56:38,14,2016-09-18 12:59:20,,,,,,2,1:福建高速公路,1474174760000,0,G76|厦蓉高速,,,"116.982 ,25.0946",4,G76线厦蓉高速漳龙路段长汀往龙岩方向K149-K144（距龙岩所9公里）正在养护施工，由于施工需要实行改道，长汀往龙岩方向K149-K144路段道路封闭，龙岩往长汀方向K149-K144路段道路双向通行，预计9月29日解除。,0,,,,,,,153929,"[{""navids"":""87967429;12544165;1266932;1266919;1259199;14666813;14666814;49383269;49383270;1253106;1262282;1262283"";""directions"":""3;3;3;3;2;2;2;2;2;2;2;2""};{""navids"":""1262281;49383268;49383267;1253105;1262287;1262286;1259198;1266928;1266929;49383273;87967505;87967506;12544190"";""directions"":""3;2;3;3;3;3;3;2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""1262282;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13021935;2869431;16&tip=匹配点距离3.027259680007603;1.302193544991025E7;2869431.1317674248;事件点153929-G76|厦蓉高速;1.3021992004498368E7;2869433.9989875546""};{""id-name-alias-dir"":""49383268;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13021964;2869486;16&tip=匹配点距离54.8096112071977;1.302196484525485E7;2869486.6439464847;事件点153929-G76|厦蓉高速;1.3021992004498368E7;2869433.9989875546""}]",
72,150674,K1795+515,K1795+515,凤都收费站-迪口收费站,0.0,2016-08-14 15:39:44,14,2016-09-18 10:51:21,,,,,,2,1:福建高速公路,1474167081000,0,G3|京台高速,,,"118.616 ,26.6179",4,G3线京台高速宁德古田段福州往古田方向K1794+395M-K1794+525M、K1795+205M-K1795+515M处(过凤都互通约3公里处)正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,150674,"[{""navids"":""57477249;57477416;57477415;57477258"";""directions"":""3;3;2;3""};{""navids"":""57477264;57477263;57477259;57477436;57477435;57477252"";""directions"":""3;3;2;3;3;3""}]","[{""id-name-alias-dir"":""57477415;京台高速公路;G3;2"";""url"":""http://map.sogou.com/#c=13203904;3056925;16&tip=匹配点距离10.284783021759264;1.3203904575368699E7;3056925.14571483;事件点150674-G3|京台高速;1.3203906792184906E7;3056935.668438388""};{""id-name-alias-dir"":""57477259;京台高速公路;G3|碗厂隧道;2"";""url"":""http://map.sogou.com/#c=13202984;3056797;16&tip=匹配点距离50.681021861273926;1.320298424259655E7;3056797.3212249903;事件点150674-G3|京台高速;1.3203906792184906E7;3056935.668438388""}]",
73,153920,K81+400,K81+100,金山收费站-南靖丰田收费站,30.0,2016-09-18 10:44:57,14,2016-09-18 10:43:42,,,,,,2,1:福建高速公路,1474166622000,0,G76|厦蓉高速,,,"117.404 ,24.7176",4,G76线厦蓉高速漳州段龙岩往厦门方向K81+400至K81+100处（过金山收费所约9公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153920,"[{""navids"":""14666785;14666787"";""directions"":""2;3""}]","[{""id-name-alias-dir"":""14666785;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13070399;2821424;16&tip=匹配点距离6.290457534212791;1.3070399930077448E7;2821424.216157269;事件点153920-G76|厦蓉高速;1.306892267750192E7;2823394.393161783""}]",
74,153919,K80+800,K81+300,南靖丰田收费站-金山收费站,50.0,2016-09-18 10:44:57,14,2016-09-18 10:43:04,,,,,,2,1:福建高速公路,1474166584000,0,G76|厦蓉高速,,,"117.409 ,24.7151",4,G76线厦蓉高速漳州段漳州往龙岩方向K80+800至K81+300处（距金山收费所约9公里）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153919,"[{""navids"":""14666785;14666787"";""directions"":""2;3""}]","[{""id-name-alias-dir"":""14666785;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13070399;2821424;16&tip=匹配点距离11.512174295237589;1.3070399930077448E7;2821424.216157269;事件点153919-G76|厦蓉高速;1.3069479145058244E7;2823089.714595272""}]",
75,153904,K168+900,K167+900,邵武水北收费站-下王塘枢纽,100.0,2016-09-18 10:10:47,14,2016-09-18 10:09:35,,,,,,2,1:福建高速公路,1474164575000,0,S10|宁光高速,,,"117.553 ,27.3447",4,S10线宁光高速邵武段顺昌往南平方向K168+900—K167+900处(过邵武水北收费站约13公里，下沙隧道内)，正在养护施工，占用主车道，该路段目前单车道通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153904,"[{""navids"":""57958785;57958787;57958791"";""directions"":""3;2;3""};{""navids"":""57958792;57958788;57958782"";""directions"":""3;2;3""}]","[{""id-name-alias-dir"":""57958787;宁光高速公路;S10|S0312|邵光高速公路;2"";""url"":""http://map.sogou.com/#c=13084746;3147385;16&tip=匹配点距离0.800596677553302;1.3084746216258006E7;3147385.120441299;事件点153904-S10|宁光高速;1.308552362064923E7;3147218.419033643""};{""id-name-alias-dir"":""57958788;宁光高速公路;S10|S0312|邵光高速公路;2"";""url"":""http://map.sogou.com/#c=13084793;3147398;16&tip=匹配点距离28.814778571217314;1.3084793229738044E7;3147398.8424324845;事件点153904-S10|宁光高速;1.308552362064923E7;3147218.419033643""}]",
76,153773,K14,K14,同安凤南收费站-同安莲花收费站,0.0,2016-09-17 14:35:32,14,2016-09-17 07:38:24,,,,,,2,1:福建高速公路,1474069104000,0,S30厦沙高速厦门段A/BK14处（过凤南收费站1公里）凤南服务区内，受台风天气影响，双向服务区关闭，具体恢复时间待通知。|,,,"118.059 ,24.6914",4,S30厦沙高速厦门段A/BK14处（过凤南收费站1公里）凤南服务区内，受台风天气影响，双向服务区关闭，具体恢复时间待通知。,0,,,,,,,153773,"[{""navids"":""55118336;55118335;55118329;69098501;69098500;95802048;69098497"";""directions"":""3;3;2;3;3;3;3""};{""navids"":""69098499;95802051;69098502;69098503;55118331;55118333;55118334"";""directions"":""2;2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""55118329;厦沙高速公路;S30;2"";""url"":""http://map.sogou.com/#c=13141889;2820319;16&tip=匹配点距离0.47734562226496696;1.314188976868028E7;2820319.391833436;事件点153773-S30|厦沙高速厦门段;1.3141859292092834E7;2820207.298998243""};{""id-name-alias-dir"":""55118331;厦沙高速公路;S30;2"";""url"":""http://map.sogou.com/#c=13141914;2820308;16&tip=匹配点距离28.056042315316002;1.3141914825660868E7;2820308.3678045035;事件点153773-S30|厦沙高速厦门段;1.3141859292092834E7;2820207.298998243""}]",
77,153779,K129+600,K129+600,洛江北收费站-乐峰收费站,0.0,2016-09-16 23:03:15,14,2016-09-16 22:59:23,,,,,,2,1:福建高速公路,1474037963000,0,S35|S35线沈海复线,,,"118.544 ,25.2063",4,S35线沈海复线泉州段莆田往厦门方向K129+600—130+800处(狮山隧道内、距南安乐峰收费站约2公里)，正在养护施工，占用主、慢车道，该路段目前单车道通行，请途经车辆谨慎驾驶。,0,,,,,,,153779,"[{""navids"":""95252632;95252636;95252638;95252642;95252664;95252665;95252572;95252660"";""directions"":""2;2;2;2;2;2;2;2""};{""navids"":""95252674;95252569;95252663;95252662;95252644;95252640;95252634"";""directions"":""3;3;3;3;2;3;3""}]","[{""id-name-alias-dir"":""95252642;福诏高速公路;S35|狮山隧道;2"";""url"":""http://map.sogou.com/#c=13195376;2882876;16&tip=匹配点距离10.081446321744203;1.3195376583054949E7;2882876.738907385;事件点153779-S35|S35线沈海复线;1.3195893552979192E7;2883097.1369814766""};{""id-name-alias-dir"":""95252644;福诏高速公路;S35|狮山隧道;2"";""url"":""http://map.sogou.com/#c=13195388;2882839;16&tip=匹配点距离48.36487144690976;1.3195388031686569E7;2882839.062177501;事件点153779-S35|S35线沈海复线;1.3195893552979192E7;2883097.1369814766""}]",
78,153780,K130+800,K129+600,乐峰收费站-洛江北收费站,120.0,2016-09-16 23:02:15,14,2016-09-16 22:58:58,,,,,,2,1:福建高速公路,1474037938000,0,S35|S35线沈海复线,,,"118.532 ,25.2019",4,S35线沈海复线泉州段厦门往莆田方向K130+800—K129+600处(狮山隧道内、过南安乐峰收费站约1公里），正在养护施工，占用超车道，该路段目前主、慢车道可正常通行，请途经车辆谨慎驾驶。,0,,,,,,,153780,"[{""navids"":""95252569;95252663;95252662"";""directions"":""3;2;3""};{""navids"":""95252664;95252665;95252572"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""95252663;福诏高速公路;S35;2"";""url"":""http://map.sogou.com/#c=13194564;2882574;16&tip=匹配点距离15.658649075723645;1.3194564160114018E7;2882574.0099940677;事件点153780-S35|S35线沈海复线;1.3194554040999241E7;2882555.2771886038""};{""id-name-alias-dir"":""95252665;福诏高速公路;S35;2"";""url"":""http://map.sogou.com/#c=13194572;2882608;16&tip=匹配点距离46.683926557049226;1.31945724651799E7;2882608.55324349;事件点153780-S35|S35线沈海复线;1.3194554040999241E7;2882555.2771886038""}]",
79,153679,K39,K39,洋门枢纽-福州北贵安收费站,0.0,2016-09-15 12:42:16,14,2016-09-15 12:39:20,,,,,,2,1:福建高速公路,1473914360000,0,G1501|福州绕城高速,,,"119.446 ,26.2399",4,G1501线福州绕城高速宁德往福州方向K39处（过贵安收费站约4公里，潘渡隧道口）正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153679,"[{""navids"":""878452;878453;876947;876981;14726717"";""directions"":""2;2;2;2;2""};{""navids"":""876980;876979;876948;878455;14726720"";""directions"":""3;3;2;3;3""}]","[{""id-name-alias-dir"":""876947;福州绕城高速公路;潘渡隧道|G1501;2"";""url"":""http://map.sogou.com/#c=13296093;3010048;16&tip=匹配点距离18.459505126383384;1.3296093475268511E7;3010048.9662954984;事件点153679-G1501|福州绕城高速;1.3296267748470962E7;3010144.0118631218""};{""id-name-alias-dir"":""876948;福州绕城高速公路;潘渡隧道|G1501;2"";""url"":""http://map.sogou.com/#c=13296108;3010008;16&tip=匹配点距离61.463952694741664;1.3296108065500475E7;3010008.211102963;事件点153679-G1501|福州绕城高速;1.3296267748470962E7;3010144.0118631218""}]",
80,150746,K124,K124,和溪收费站-适中收费站,0.0,2016-08-14 12:16:37,14,2016-09-15 07:23:41,,,,,,2,1:福建高速公路,1473895421000,0,由于处理G76|厦蓉高速,,,"117.117 ,24.946",4,由于处理G76线厦蓉高速漳龙段AK124发生的边坡溜方，K124实行并道，A道封闭，B道双向通行，预计9月30日解除，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,150746,"[{""navids"":""55113282;12511753;1188120;1189663;1189661;1188124"";""directions"":""3;2;3;3;3;3""};{""navids"":""1189657;1189659;1188118;1189603;1189653;1189655"";""directions"":""2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""12511753;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13037003;2851328;16&tip=匹配点距离3.1079591022143873;1.3037003863591254E7;2851328.5461827414;事件点150746-G76|厦蓉高速;1.303698411525835E7;2851252.311835077""};{""id-name-alias-dir"":""1189653;厦蓉高速公路;漳龙高速公路|G76;2"";""url"":""http://map.sogou.com/#c=13037431;2850309;16&tip=匹配点距离12.57735473448877;1.3037431416294344E7;2850309.2752504223;事件点150746-G76|厦蓉高速;1.303698411525835E7;2851252.311835077""}]",
81,126566,K91+232,K91+232,峡阳收费站-顺昌收费站,0.0,2016-05-14 11:20:17,14,2016-09-14 16:25:18,,,,,,2,1:福建高速公路,1473841518000,0,S10|宁光高速,,,"117.841 ,26.7903",4,S10线宁光高速顺昌段南平往顺昌方向K91+232处（距顺昌收费站约2公里，顺昌1#隧道口），正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,126566,"[{""navids"":""57867766;57867767;57867765;57867760"";""directions"":""2;2;2;2""};{""navids"":""57867759;57867762;57867763;57867753;57867749"";""directions"":""2;2;2;2;2""}]","[{""id-name-alias-dir"":""57867765;宁光高速公路;S10;2"";""url"":""http://map.sogou.com/#c=13117588;3078377;16&tip=匹配点距离14.553312519248683;1.3117588197954636E7;3078377.2242904636;事件点126566-S10|宁光高速;1.3117593049032692E7;3078295.0672383136""};{""id-name-alias-dir"":""57867763;宁光高速公路;S10;2"";""url"":""http://map.sogou.com/#c=13118989;3077011;16&tip=匹配点距离47.88188820617068;1.3118989086126437E7;3077011.206898233;事件点126566-S10|宁光高速;1.3117593049032692E7;3078295.0672383136""}]",
82,132859,K2846,K2846,建瓯枢纽-建瓯东峰收费站,0.0,2016-07-17 13:38:34,14,2016-09-14 16:22:34,,,,,,2,1:福建高速公路,1473841354000,0,G25|长深高速,,,"118.496 ,27.067",4,G25线长深高速建瓯段建瓯往东峰方向K2846处（过北苑服务区约1公里），正在养护施工，占用主车道，该路段目前单车道通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,132859,"[{""navids"":""85168466;85413510;85413509;85413505;85413501;85413499"";""directions"":""3;3;2;3;3;3""};{""navids"":""85413497;85413503;85413507;85413511;85413512;85168474"";""directions"":""2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""85413509;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=13190093;3112410;16&tip=匹配点距离17.11215431839777;1.31900939314483E7;3112410.7514378713;事件点132859-G25|长深高速;1.3190517240376506E7;3112632.5158995953""};{""id-name-alias-dir"":""85413511;长深高速公路;G25;2"";""url"":""http://map.sogou.com/#c=13189880;3112398;16&tip=匹配点距离35.28282082126746;1.3189880854172677E7;3112398.746745444;事件点132859-G25|长深高速;1.3190517240376506E7;3112632.5158995953""}]",
83,123260,K184+750,K184+000,邵武水北收费站-光泽收费站,750.0,2016-04-09 14:19:57,14,2016-09-14 15:54:59,,,,,,2,1:福建高速公路,1473839699000,0,S10|宁光高速,,,"117.43 ,27.4232",4,S10线宁光高速邵武段光泽往邵武方向K184+750-K184+000处（过云灵山服务区约1公里）正在养护施工，占用双车道，该路段目前邵武往光泽方向并道双向通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,123260,"[{""navids"":""57872691;57872693;57872692"";""directions"":""3;2;3""};{""navids"":""57872689;57872688"";""directions"":""2;3""}]","[{""id-name-alias-dir"":""57872693;宁光高速公路;S10|S0312|邵光高速公路;2"";""url"":""http://map.sogou.com/#c=13071887;3156667;16&tip=匹配点距离17.608097698407935;1.3071887565495586E7;3156667.5964921415;事件点123260-S10|宁光高速;1.3071794387917038E7;3156969.0726631586""};{""id-name-alias-dir"":""57872689;宁光高速公路;S10|S0312|邵光高速公路;2"";""url"":""http://map.sogou.com/#c=13071927;3156599;16&tip=匹配点距离42.33655380714091;1.3071927675687516E7;3156599.008131383;事件点123260-S10|宁光高速;1.3071794387917038E7;3156969.0726631586""}]",
84,150445,K1945+600,K1945+150,湾坞枢纽-盐田收费站,45.0,2016-08-11 17:31:26,14,2016-09-14 09:29:38,,,,,,2,1:福建高速公路,1473816578000,0,G15|沈海高速,,,"119.798 ,26.8415",4,G15线沈海高速宁德段宁德往福鼎方向K1945+600M至K1945+150M处（过福安服务区约1公里）正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,150445,"[{""navids"":""912758;912759;912764"";""directions"":""2;2;2""};{""navids"":""912813;912814;912798"";""directions"":""2;2;2""}]","[{""id-name-alias-dir"":""912759;沈海高速公路;福宁高速公路|G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13335361;3084397;16&tip=匹配点距离264.91462666824776;1.3335361964554915E7;3084397.7364582745;事件点150445-G15|沈海高速;1.3335491979124567E7;3084635.074137426""};{""id-name-alias-dir"":""912814;沈海高速公路;福宁高速公路|G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13335430;3084360;16&tip=匹配点距离278.25882468893474;1.3335430028770482E7;3084360.58900833;事件点150445-G15|沈海高速;1.3335491979124567E7;3084635.074137426""}]",
85,153254,K2300+900,K2300+900,同安收费站-厦门枢纽,0.0,2016-09-11 15:22:43,14,2016-09-13 17:30:58,,,,,,2,1:福建高速公路,1473759058000,0,G15|沈海高速,,,"118.107 ,24.6542",4,G15线沈海高速泉厦厦门段K2300+900处（过同安收费站约4公里）正在养护施工，占用双向第一车道，目前道路可正常通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153254,"[{""navids"":""754747;754744;14666738;14666865;14666742"";""directions"":""2;2;2;2;2""};{""navids"":""55118322;55118321;14666736;12472723;49391597;49391596;754681"";""directions"":""3;2;3;3;3;3;3""}]","[{""id-name-alias-dir"":""14666865;沈海高速公路;泉厦高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13146841;2815310;16&tip=匹配点距离12.539142460730725;1.3146841438697718E7;2815310.340650436;事件点153254-G15|沈海高速;1.3147199269693682E7;2815669.4907083926""};{""id-name-alias-dir"":""55118321;沈海高速公路;泉厦高速公路|G15;2"";""url"":""http://map.sogou.com/#c=13146805;2815326;16&tip=匹配点距离17.560230205056182;1.3146805975232426E7;2815326.6859185984;事件点153254-G15|沈海高速;1.3147199269693682E7;2815669.4907083926""}]",
86,151035,K1889,K1889,柏洋收费站-牙城收费站,0.0,2016-08-18 08:15:58,14,2016-09-11 09:27:07,,,,,,2,1:福建高速公路,1473557227000,0,G15|沈海高速,,,"120.239 ,27.0571",4,G15线沈海高速福鼎段K1889公里处（柏洋收费站），正在养护施工，现实行交通管制：柏洋收费站出口禁止下高速。柏洋收费站出口车辆改由太姥山或牙城收费站下高速，请途经车辆注意绕行。,0,,,,,,,151035,"[{""navids"":""14359629;14359693;14359699;14359700;14359691"";""directions"":""2;2;2;2;2""};{""navids"":""14359690;14359698;14359697;14359688;14359687"";""directions"":""3;3;3;3;2""}]","[{""id-name-alias-dir"":""14359629;沈海高速公路;福宁高速公路|G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13385027;3112112;16&tip=匹配点距离25.749701448208516;1.3385027512951024E7;3112112.391754188;事件点151035-G15|沈海高速;1.338461735139436E7;3111402.61779997""};{""id-name-alias-dir"":""14359687;沈海高速公路;福宁高速公路|G15|同三高速公路;2"";""url"":""http://map.sogou.com/#c=13385025;3112079;16&tip=匹配点距离42.61552249349044;1.3385025525783539E7;3112079.5384445083;事件点151035-G15|沈海高速;1.338461735139436E7;3111402.61779997""}]",
87,153142,K164+755,K164+755,回龙收费站-范屯枢纽,0.0,2016-09-13 17:17:19,14,2016-09-10 17:43:44,,,,,,2,1:福建高速公路,1473500624000,0,G1514|宁上高速,,,"118.594 ,27.3943",4,G1514线宁上高速政和段将口往政和方向K164+755处（过回龙收费站约21公里，界溪2号隧道内），正在养护施工，占用超车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153142,"[{""navids"":""14726825;14726826;14726824;12836345;12836205;12836346;12836347;12836199;12836350;14726827;14726828;12836355;12836173"";""directions"":""2;2;2;2;2;2;2;2;2;2;2;2;2""};{""navids"":""12836175;12836357;12836356;12836352;12836201;12836200;12836203;12836349;12836348;12836342;12836278"";""directions"":""3;3;3;3;2;3;3;3;3;3;3""}]","[{""id-name-alias-dir"":""12836199;宁上高速公路;G1514|界溪2号隧道;2"";""url"":""http://map.sogou.com/#c=13201655;3153196;16&tip=匹配点距离7.9783862306299795;1.3201655317448908E7;3153196.696426091;事件点153142-G1514|宁上高速;1.3201450943184106E7;3153406.626541171""};{""id-name-alias-dir"":""12836201;宁上高速公路;G1514|界溪2号隧道;2"";""url"":""http://map.sogou.com/#c=13201672;3153217;16&tip=匹配点距离27.609623475952837;1.3201672044597052E7;3153217.4841410303;事件点153142-G1514|宁上高速;1.3201450943184106E7;3153406.626541171""}]",
88,153057,K206+900,K207+500,邵武西收费站-和平收费站,60.0,2016-09-09 22:15:30,14,2016-09-09 22:14:35,,,,,,2,1:福建高速公路,1473430475000,0,S0311|浦建高速,,,"117.306 ,27.1312",4,S0311线浦建高速邵武段邵武往泰宁方向K206+900—K207+500处（过和平收费站约900米），正在养护施工，占用主车道，该路段目前单车道通行，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,153057,"[{""navids"":""870624;870604;870633;870635"";""directions"":""2;2;2;2""};{""navids"":""14809788;870645;870630;870627"";""directions"":""3;3;2;3""}]","[{""id-name-alias-dir"":""870604;浦建高速公路;S0311;2"";""url"":""http://map.sogou.com/#c=13058041;3120653;16&tip=匹配点距离16.51979806701753;1.3058041223808361E7;3120653.635197532;事件点153057-S0311|浦建高速;1.3058012061850628E7;3120614.6406166353""};{""id-name-alias-dir"":""870630;浦建高速公路;S0311;2"";""url"":""http://map.sogou.com/#c=13058045;3120674;16&tip=匹配点距离31.198139971330683;1.3058045463643195E7;3120674.4313242934;事件点153057-S0311|浦建高速;1.3058012061850628E7;3120614.6406166353""}]",
89,152913,K115+800,K117+700,下坝枢纽-十里排枢纽,1900.0,2016-09-08 08:49:51,14,2016-09-08 08:42:12,,,,,,2,1:福建高速公路,1473295332000,0,S0311|浦建高速,,,"117.986 ,27.5195",4,S0311线浦建高速建阳段邵武往武夷山方向K115+800-K117+700处(过麻沙收费站约20公里)正在养护施工，占用主车道，该路段目前单车道通行，道路通行比较缓慢，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,152913,"[{""navids"":""846293;846295;846283;846285;14809798;14809799"";""directions"":""2;2;2;2;2;2""};{""navids"":""846365;846362;846298"";""directions"":""3;2;3""}]","[{""id-name-alias-dir"":""14809798;浦建高速公路;S0311;2"";""url"":""http://map.sogou.com/#c=13133251;3168260;16&tip=匹配点距离0.09164017109188803;1.3133251836439004E7;3168260.901001793;事件点152913-S0311|浦建高速;1.313372828242433E7;3169014.0947019667""};{""id-name-alias-dir"":""846362;浦建高速公路;S0311;2"";""url"":""http://map.sogou.com/#c=13133833;3169081;16&tip=匹配点距离17.669331007575966;1.3133833027669799E7;3169081.6443221667;事件点152913-S0311|浦建高速;1.313372828242433E7;3169014.0947019667""}]",
90,152081,K18,K18,旗山收费站-永泰葛岭收费站,0.0,2016-08-29 07:25:12,14,2016-09-07 18:44:58,,,,,,2,1:福建高速公路,1473245098000,0,S35|S35线沈海复线,,,"117.464 ,24.5111",4,S35线沈海复线福永段福州往永泰方向K18处（距青云山服务区约2公里）正在养护施工，占用紧急停车带，请途经车辆谨慎驾驶，提前减速。,0,,,,,,,152081,"[{""navids"":""14943221;14943209;14943205;14943199;14943195"";""directions"":""2;2;2;2;2""};{""navids"":""14943196;14943200;14943202;14943206;14943210"";""directions"":""2;2;2;2;2""}]","[{""id-name-alias-dir"":""14943205;福诏高速公路;S35;2"";""url"":""http://map.sogou.com/#c=13075942;2798538;16&tip=匹配点距离7.012724224418911;1.3075942140336137E7;2798538.0495193345;事件点152081-S35|S35线沈海复线;1.3075611017220717E7;2798257.6847547744""};{""id-name-alias-dir"":""14943202;福诏高速公路;S35;2"";""url"":""http://map.sogou.com/#c=13075949;2798524;16&tip=匹配点距离14.150550861595804;1.3075949541069115E7;2798524.8269717135;事件点152081-S35|S35线沈海复线;1.3075611017220717E7;2798257.6847547744""}]",
91,152849,K45,K45,亭川枢纽-码头收费站,0.0,2016-09-07 12:49:07,14,2016-09-07 12:42:13,,,,,,2,1:福建高速公路,1473223333000,0,G72|泉南高速,,,"118.381 ,25.1576",4,G72线泉南高速泉州段泉州往三明方向K45处（距码头收费站约8公里）正在养护施工，占用紧急停车带，该路段目前道路可正常通行，请途经车辆谨慎驾驶。,0,,,,,,,152849,"[{""navids"":""716181;716180;716177;716175;716173"";""directions"":""3;3;2;3;3""};{""navids"":""716172;716174;14505395;14505396;716178;716179"";""directions"":""2;2;2;2;2;2""}]","[{""id-name-alias-dir"":""716177;泉南高速公路;泉三高速公路|G72;2"";""url"":""http://map.sogou.com/#c=13177918;2876868;16&tip=匹配点距离27.778328678539207;1.3177918947206458E7;2876868.3823292325;事件点152849-G72|泉南高速;1.3177710909099465E7;2877106.291632624""};{""id-name-alias-dir"":""14505396;泉南高速公路;泉三高速公路|G72;2"";""url"":""http://map.sogou.com/#c=13177893;2876957;16&tip=匹配点距离57.191061197975934;1.317789309295439E7;2876957.320248238;事件点152849-G72|泉南高速;1.3177710909099465E7;2877106.291632624""}]",
